model,eta_target,grid,variant,trial,accepted_step_candidate,t_start,dt_try,t_trial,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,solver_converged,violates_guard,accepted
M1,0.1,64,aligned_guard_1p1,506,506,3.4251853914178696,0.03008197580491853,3.4552673672227883,0.10112127786409507,5,5,3.867979643295691e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,507,507,3.4552673672227883,0.029748413430206146,3.4850157806529944,0.10042077403023064,5,5,3.57406266034191e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,508,508,3.4850157806529944,0.02962376432315757,3.514639544976152,0.09980585496227333,5,5,3.413919159608333e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,509,509,3.514639544976152,0.029681389267548857,3.544320934243701,0.0992963707362755,5,5,3.351596570195163e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,510,510,3.544320934243701,0.029891716129666655,3.5742126503733678,0.09994477020996397,5,5,3.3655489819862896e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,511,511,3.5742126503733678,0.029908234384720827,3.6041208847580886,0.10148338656081288,5,5,3.27864073165862e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,512,512,3.6041208847580886,0.029471064573508912,3.6335919493315973,0.10082676880980079,5,5,2.9794994299517184e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,513,513,3.6335919493315973,0.02922940496992719,3.6628213543015247,0.10017132348463131,5,5,2.7864223284994656e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,514,514,3.6628213543015247,0.029179413781441836,3.6920007680829663,0.09962186556565678,5,5,2.685136752453085e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,515,515,3.6920007680829663,0.029290170000089846,3.7212909380830563,0.09915851118913607,5,5,2.646602057493564e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,516,516,3.7212909380830563,0.029538735151258412,3.750829673234315,0.09876186380500575,5,5,2.6628640798441192e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,517,517,3.750829673234315,0.029909049923945687,3.7807387231582608,0.09841771905261576,5,5,2.7240180181798184e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,518,518,3.7807387231582608,0.03038990357819186,3.8111286267364526,0.09974745185621577,5,5,2.8283852439780856e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,519,519,3.8111286267364526,0.030466847034847953,3.8415954737713007,0.10014185394078308,5,5,2.7634369445895726e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,520,520,3.8415954737713007,0.030423689831889797,3.8720191636031904,0.09964476246066889,5,5,2.649988934989574e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,521,521,3.8720191636031904,0.030532151495567497,3.902551315098758,0.09918016068595345,5,5,2.5982135084001505e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,522,522,3.902551315098758,0.0307845352179306,3.9333358503166886,0.09878079845556625,5,5,2.596811688960969e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,523,523,3.9333358503166886,0.031164493200344145,3.9645003435170327,0.09843482107427662,5,5,2.6389058060015018e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,524,524,3.9645003435170327,0.03166002930693412,3.996160372823967,0.09813159534182328,5,5,2.7206031450645733e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,525,525,3.996160372823967,0.032262829516479644,4.028423202340447,0.09962459131441097,5,5,2.8394551538221136e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,526,526,4.028423202340447,0.03238440337954264,4.060807605719989,0.09970477540107564,5,5,2.764310349493079e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,527,527,4.060807605719989,0.03248029319485662,4.093287898914846,0.09924950450385575,5,5,2.6794596965570923e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,528,528,4.093287898914846,0.032725899597407855,4.126013798512254,0.09883597978932207,5,5,2.6451459547753662e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,529,529,4.126013798512254,0.033111322078423364,4.159125120590677,0.098479343631116,5,5,2.6586099897945453e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,530,530,4.159125120590677,0.033622606383783164,4.192747726974461,0.09967352411290074,5,5,2.7108734565558323e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,531,531,4.192747726974461,0.03373273563167954,4.2264804626061405,0.10007969403554097,5,5,2.621153023887993e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,532,532,4.2264804626061405,0.03370587406042643,4.260186336666567,0.09956781552549321,5,5,2.4914561072812518e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,533,533,4.260186336666567,0.033852177917669014,4.294038514584235,0.0990916262823921,5,5,2.41997405701728e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,534,534,4.294038514584235,0.0341625010989292,4.328201015683164,0.09868420757855956,5,5,2.408677471748823e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,535,535,4.328201015683164,0.03461800214764197,4.362819017830806,0.09833294270309113,5,5,2.4453297882513105e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,536,536,4.362819017830806,0.035204887798556385,4.398023905629363,0.09802663006310826,5,5,2.526728628559444e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,537,537,4.398023905629363,0.03591359590337028,4.433937501532733,0.09775673712213107,5,5,2.6538816987358958e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,538,538,4.433937501532733,0.03673771952771103,4.470675221060444,0.09956320175440142,5,5,2.8249183794203095e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,539,539,4.470675221060444,0.036898893246055095,4.5075741143064985,0.09951739836824618,5,5,2.782143239503094e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,540,540,4.5075741143064985,0.037077831465727636,4.544651945772226,0.10018210637795417,5,5,2.746078440794663e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,541,541,4.544651945772226,0.03701043310653218,4.581662378878758,0.10083257519804777,5,5,2.639313906238769e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,542,542,4.581662378878758,0.03670483773109937,4.618367216609857,0.10019668086640753,5,5,2.4656371461142344e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,543,543,4.618367216609857,0.03663278804618091,4.6550000046560385,0.09960568931149139,5,5,2.3703299798961816e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,544,544,4.6550000046560385,0.03677780686966707,4.691777811525705,0.09910920715300338,5,5,2.3404080821109264e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,545,545,4.691777811525705,0.03710836553549462,4.7288861770612,0.09868827621528309,5,5,2.362735095411447e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,546,546,4.7288861770612,0.03760159459523312,4.766487771656433,0.09832640959285614,5,5,2.4298043801117406e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,547,547,4.766487771656433,0.03824160238427444,4.804729374040707,0.09801142627775888,5,5,2.543545901003153e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,548,548,4.804729374040707,0.03901749401738108,4.843746868058088,0.0977342052448757,5,5,2.701238168927478e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,549,549,4.843746868058088,0.039922045633482874,4.8836689136915705,0.09866401922759899,5,5,2.9107741160486074e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,550,550,4.8836689136915705,0.040462618435795086,4.924131532127365,0.09935046287508757,5,5,3.0083504667084094e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,551,551,4.924131532127365,0.04072715643677309,4.964858688564139,0.0989556827772289,5,5,3.0199321418731476e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,552,552,4.964858688564139,0.03514131143586141,5.0,0.08489741722722277,4,4,1.4241630925061143e-06,True,False,True
